Row ID,Order ID,Order Date,Customer Name,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Unit Price ,Quantity, Profit ,Year,Month
5239,CA-2014-166744,3/13/2031,Duane Noonan,Maryland,Columbia,21044,EAST,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$59.98 ,2,$119.96 ,2014,September
5240,CA-2016-116561,3/14/2031,Eugene Barchas,California,San Jose,95123,WEST,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",$332.94 ,3,$998.82 ,2016,September
5241,CA-2016-116561,3/15/2031,Eugene Barchas,California,San Jose,95123,WEST,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,$39.87 ,2,$79.74 ,2016,September
5242,CA-2016-110730,3/16/2031,Candace McMahon,Washington,Seattle,98115,WEST,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,$13.68 ,2,$27.36 ,2016,September
5243,CA-2017-146367,3/17/2031,Harry Marie,Texas,Carrollton,75007,CENTRAL,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,$3.32 ,3,$9.95 ,2017,August
5244,CA-2016-149454,3/18/2031,Katherine Murray,Virginia,Arlington,22204,SOUTH,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$10.44 ,1,$10.44 ,2016,July
5245,CA-2016-156265,3/19/2031,Barry Französisch,California,Los Angeles,90032,WEST,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",$136.46 ,2,$272.93 ,2016,August
5246,CA-2016-156265,3/20/2031,Barry Französisch,California,Los Angeles,90032,WEST,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,$333.58 ,3,"$1,000.73 ",2016,August
5247,CA-2016-156265,3/21/2031,Barry Französisch,California,Los Angeles,90032,WEST,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,$12.54 ,2,$25.09 ,2016,August
5248,US-2015-168914,3/22/2031,Joel Eaton,Illinois,Frankfort,60423,CENTRAL,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,$20.77 ,8,$166.14 ,2015,May
5249,US-2017-110989,3/23/2031,Eva Jacobs,Washington,Seattle,98105,WEST,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$43.50 ,3,$130.50 ,2017,November
5250,CA-2015-106215,3/24/2031,Brad Norvell,Pennsylvania,Philadelphia,19143,EAST,OFF-FA-10001229,Office Supplies,Fasteners,Staples,$12.58 ,4,$50.30 ,2015,April
5251,US-2016-169369,3/25/2031,Erin Creighton,Georgia,Columbus,31907,SOUTH,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,$249.95 ,5,"$1,249.75 ",2016,December
5252,US-2016-169369,3/26/2031,Erin Creighton,Georgia,Columbus,31907,SOUTH,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,$49.12 ,4,$196.48 ,2016,December
5253,CA-2015-132318,3/27/2031,Thomas Thornton,Virginia,Virginia Beach,23464,SOUTH,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,$182.91 ,3,$548.73 ,2015,October
5254,US-2014-131982,3/28/2031,Nora Pelletier,Washington,Des Moines,98198,WEST,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,$107.65 ,2,$215.30 ,2014,March
5255,CA-2015-125185,3/29/2031,Alan Haines,Pennsylvania,Bethlehem,18018,EAST,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",$99.37 ,2,$198.74 ,2015,March
5256,CA-2015-125185,3/30/2031,Alan Haines,Pennsylvania,Bethlehem,18018,EAST,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,$33.57 ,2,$67.14 ,2015,March
5257,CA-2016-130078,3/31/2031,Charles Crestani,Oklahoma,Oklahoma City,73120,CENTRAL,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,$10.56 ,2,$21.12 ,2016,August
5258,US-2017-114034,4/1/2031,Delfina Latchford,California,Rancho Cucamonga,91730,WEST,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,$38.88 ,6,$233.28 ,2017,January
5259,US-2017-115595,4/2/2031,Xylona Preis,California,Los Angeles,90032,WEST,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",$35.20 ,5,$176.00 ,2017,October
5260,CA-2017-158722,4/3/2031,Matt Abelman,Pennsylvania,Philadelphia,19120,EAST,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,$45.53 ,3,$136.58 ,2017,October
5261,CA-2014-105165,4/4/2031,Sam Zeldin,Texas,Houston,77036,CENTRAL,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,$196.78 ,3,$590.33 ,2014,September
5262,CA-2014-105165,4/5/2031,Sam Zeldin,Texas,Houston,77036,CENTRAL,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",$2.92 ,2,$5.84 ,2014,September
5263,CA-2014-105165,4/6/2031,Sam Zeldin,Texas,Houston,77036,CENTRAL,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",$200.80 ,1,$200.80 ,2014,September
5264,CA-2014-105165,4/7/2031,Sam Zeldin,Texas,Houston,77036,CENTRAL,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,$46.69 ,4,$186.75 ,2014,September
5265,CA-2014-105165,4/8/2031,Sam Zeldin,Texas,Houston,77036,CENTRAL,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,$21.86 ,3,$65.59 ,2014,September
5266,CA-2017-147452,4/9/2031,Cari Sayre,Washington,Seattle,98103,WEST,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",$11.76 ,2,$23.52 ,2017,September
5267,CA-2017-147452,4/10/2031,Cari Sayre,Washington,Seattle,98103,WEST,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,$167.94 ,3,$503.82 ,2017,September
5268,CA-2017-147452,4/11/2031,Cari Sayre,Washington,Seattle,98103,WEST,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",$3.89 ,1,$3.89 ,2017,September
5269,US-2017-114657,4/12/2031,Mick Hernandez,New York,Yonkers,10701,EAST,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,$52.44 ,4,$209.76 ,2017,November
5270,CA-2017-144484,4/13/2031,Cassandra Brandow,California,San Francisco,94110,WEST,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",$32.36 ,4,$129.44 ,2017,September
5271,CA-2017-144484,4/14/2031,Cassandra Brandow,California,San Francisco,94110,WEST,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,$406.60 ,5,"$2,033.00 ",2017,September
5272,CA-2017-125913,4/15/2031,Jack O'Briant,California,Los Angeles,90008,WEST,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",$27.92 ,4,$111.68 ,2017,January
5273,CA-2017-125913,4/16/2031,Jack O'Briant,California,Los Angeles,90008,WEST,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",$399.67 ,7,"$2,797.70 ",2017,January
5274,US-2016-158309,4/17/2031,Pete Armstrong,Florida,Miami,33142,SOUTH,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,$3.74 ,4,$14.98 ,2016,November
5275,CA-2015-162887,4/18/2031,Stewart Visinsky,Vermont,Burlington,5408,EAST,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,$715.20 ,3,"$2,145.60 ",2015,November
5276,CA-2017-147333,4/19/2031,Kelly Lampkin,Arkansas,Fayetteville,72701,SOUTH,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$159.80 ,4,$639.20 ,2017,December
5277,CA-2017-147333,4/20/2031,Kelly Lampkin,Arkansas,Fayetteville,72701,SOUTH,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$44.75 ,5,$223.75 ,2017,December
5278,CA-2014-113859,4/21/2031,Becky Castell,Texas,Odessa,79762,CENTRAL,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$340.12 ,6,"$2,040.70 ",2014,September
5279,CA-2014-159681,4/22/2031,Patrick O'Brill,Virginia,Virginia Beach,23464,SOUTH,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,$105.52 ,4,$422.08 ,2014,December
5280,US-2017-104094,4/23/2031,Anna Gayman,Wisconsin,Milwaukee,53209,CENTRAL,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,$13.48 ,1,$13.48 ,2017,September
5281,CA-2017-152709,4/24/2031,Dean Braden,Michigan,Detroit,48234,CENTRAL,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",$85.52 ,2,$171.04 ,2017,October
5282,CA-2015-105158,4/25/2031,Sung Pak,Minnesota,Rochester,55901,CENTRAL,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,$6.16 ,2,$12.32 ,2015,September
5283,CA-2015-105158,4/26/2031,Sung Pak,Minnesota,Rochester,55901,CENTRAL,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,$36.84 ,3,$110.52 ,2015,September
5284,CA-2014-133424,4/27/2031,Dorris liebe,Washington,Seattle,98105,WEST,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,$15.84 ,3,$47.52 ,2014,March
5285,CA-2014-133424,4/28/2031,Dorris liebe,Washington,Seattle,98105,WEST,OFF-LA-10002312,Office Supplies,Labels,Avery 490,$44.40 ,3,$133.20 ,2014,March
5286,CA-2017-105991,4/29/2031,Lisa Hazard,Colorado,Louisville,80027,WEST,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",$21.24 ,9,$191.16 ,2017,May
5287,CA-2017-105991,4/30/2031,Lisa Hazard,Colorado,Louisville,80027,WEST,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$9.55 ,8,$76.42 ,2017,May
5288,CA-2017-105991,5/1/2031,Lisa Hazard,Colorado,Louisville,80027,WEST,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,$89.99 ,3,$269.97 ,2017,May
5289,US-2017-136784,5/2/2031,Alan Dominguez,California,San Francisco,94122,WEST,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,$163.96 ,4,$655.84 ,2017,April
5290,CA-2014-146283,5/3/2031,Kean Takahito,Texas,Houston,77036,CENTRAL,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",$17.90 ,2,$35.81 ,2014,September
5291,CA-2014-146283,5/4/2031,Kean Takahito,Texas,Houston,77036,CENTRAL,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,$966.70 ,5,"$4,833.50 ",2014,September
5292,CA-2014-146283,5/5/2031,Kean Takahito,Texas,Houston,77036,CENTRAL,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",$182.11 ,6,"$1,092.67 ",2014,September
5293,CA-2017-151218,5/6/2031,Pauline Johnson,Florida,Miami,33180,SOUTH,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,$4.46 ,1,$4.46 ,2017,June
5294,CA-2015-111073,5/7/2031,Mick Crebagga,Ohio,Medina,44256,EAST,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,$51.59 ,1,$51.59 ,2015,December
5295,CA-2017-144883,5/8/2031,Bill Overfelt,Minnesota,Roseville,55113,CENTRAL,OFF-LA-10000305,Office Supplies,Labels,Avery 495,$50.40 ,8,$403.20 ,2017,August
5296,CA-2017-142174,5/9/2031,Darren Powers,Texas,Houston,77041,CENTRAL,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,$89.57 ,2,$179.14 ,2017,March
5297,CA-2017-108791,5/10/2031,Tony Molinari,New York,Yonkers,10701,EAST,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,$14.89 ,1,$14.89 ,2017,July
5298,CA-2017-108791,5/11/2031,Tony Molinari,New York,Yonkers,10701,EAST,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,$543.92 ,8,"$4,351.36 ",2017,July
5299,CA-2016-106656,5/12/2031,Darrin Van Huff,California,San Diego,92037,WEST,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$4.08 ,2,$8.16 ,2016,September
5300,CA-2016-106656,5/13/2031,Darrin Van Huff,California,San Diego,92037,WEST,OFF-LA-10003148,Office Supplies,Labels,Avery 51,$18.90 ,3,$56.70 ,2016,September
5301,CA-2016-113831,5/14/2031,Anna Häberlin,Virginia,Springfield,22153,SOUTH,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,"$2,275.50 ",10,"$22,755.00 ",2016,May
5302,CA-2016-113831,5/15/2031,Anna Häberlin,Virginia,Springfield,22153,SOUTH,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,"$1,979.70 ",6,"$11,878.20 ",2016,May
5303,CA-2016-113831,5/16/2031,Anna Häberlin,Virginia,Springfield,22153,SOUTH,OFF-LA-10001297,Office Supplies,Labels,Avery 473,$62.10 ,6,$372.60 ,2016,May
5304,US-2014-139500,5/17/2031,Alan Barnes,Illinois,Decatur,62521,CENTRAL,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,$37.30 ,2,$74.59 ,2014,November
5305,US-2014-166310,5/18/2031,Joni Sundaresam,Texas,Garland,75043,CENTRAL,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,$8.54 ,2,$17.09 ,2014,September
5306,US-2016-168410,5/19/2031,Benjamin Venier,New York,Oceanside,11572,EAST,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$68.95 ,5,$344.75 ,2016,February
5307,US-2016-168410,5/20/2031,Benjamin Venier,New York,Oceanside,11572,EAST,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",$296.37 ,3,$889.11 ,2016,February
5308,US-2016-168410,5/21/2031,Benjamin Venier,New York,Oceanside,11572,EAST,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,$39.98 ,2,$79.96 ,2016,February
5309,CA-2017-131254,5/22/2031,Nathan Cano,Texas,Houston,77095,CENTRAL,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$191.06 ,3,$573.17 ,2017,November
5310,CA-2017-131254,5/23/2031,Nathan Cano,Texas,Houston,77095,CENTRAL,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",$13.04 ,5,$65.20 ,2017,November
5311,CA-2017-131254,5/24/2031,Nathan Cano,Texas,Houston,77095,CENTRAL,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,"$1,525.19 ",6,"$9,151.13 ",2017,November
5312,CA-2016-123414,5/25/2031,Stephanie Ulpright,North Carolina,Greenville,27834,SOUTH,OFF-LA-10004559,Office Supplies,Labels,Avery 49,$9.22 ,4,$36.86 ,2016,August
5313,CA-2016-123414,5/26/2031,Stephanie Ulpright,North Carolina,Greenville,27834,SOUTH,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",$28.05 ,2,$56.10 ,2016,August
5314,CA-2017-137876,5/27/2031,Don Jones,California,San Francisco,94110,WEST,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",$64.96 ,2,$129.92 ,2017,April
5315,CA-2017-137876,5/28/2031,Don Jones,California,San Francisco,94110,WEST,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",$30.56 ,4,$122.24 ,2017,April
5316,CA-2016-154060,5/29/2031,Dan Lawera,North Carolina,Greensboro,27405,SOUTH,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",$187.06 ,9,"$1,683.50 ",2016,May
5317,US-2017-162558,5/30/2031,Dean percer,Tennessee,Knoxville,37918,SOUTH,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$11.81 ,2,$23.62 ,2017,October
5318,US-2017-162558,5/31/2031,Dean percer,Tennessee,Knoxville,37918,SOUTH,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,$9.66 ,1,$9.66 ,2017,October
5319,US-2017-162558,6/1/2031,Dean percer,Tennessee,Knoxville,37918,SOUTH,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,$20.74 ,4,$82.94 ,2017,October
5320,US-2017-162558,6/2/2031,Dean percer,Tennessee,Knoxville,37918,SOUTH,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$27.36 ,3,$82.08 ,2017,October
5321,US-2017-162558,6/3/2031,Dean percer,Tennessee,Knoxville,37918,SOUTH,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,"$2,314.12 ",7,"$16,198.81 ",2017,October
5322,US-2017-162558,6/4/2031,Dean percer,Tennessee,Knoxville,37918,SOUTH,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',$34.24 ,4,$136.94 ,2017,October
5323,US-2017-162558,6/5/2031,Dean percer,Tennessee,Knoxville,37918,SOUTH,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",$19.76 ,2,$39.52 ,2017,October
5324,CA-2017-134439,6/6/2031,Tamara Manning,Nebraska,Grand Island,68801,CENTRAL,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",$15.96 ,2,$31.92 ,2017,September
5325,CA-2015-119508,6/7/2031,Tracy Zic,California,Lakewood,90712,WEST,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,$16.90 ,5,$84.50 ,2015,December
5326,CA-2015-119508,6/8/2031,Tracy Zic,California,Lakewood,90712,WEST,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$25.08 ,6,$150.48 ,2015,December
5327,CA-2015-152681,6/9/2031,Scott Cohen,Massachusetts,Lawrence,1841,EAST,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,$6.68 ,2,$13.36 ,2015,January
5328,CA-2014-130813,6/10/2031,Lycoris Saunders,California,Los Angeles,90049,WEST,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,$19.44 ,3,$58.32 ,2014,January
5329,CA-2015-120320,6/11/2031,Mike Vittorini,Texas,Houston,77036,CENTRAL,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,$31.92 ,2,$63.84 ,2015,March
5330,CA-2016-111941,6/12/2031,Brian DeCherney,New York,New York City,10035,EAST,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$33.57 ,2,$67.14 ,2016,December
5331,CA-2016-123120,6/13/2031,Christina VanderZanden,New York,New York City,10011,EAST,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",$63.94 ,1,$63.94 ,2016,September
5332,CA-2016-123120,6/14/2031,Christina VanderZanden,New York,New York City,10011,EAST,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,$60.60 ,5,$303.00 ,2016,September
5333,CA-2016-123120,6/15/2031,Christina VanderZanden,New York,New York City,10011,EAST,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,$22.72 ,4,$90.88 ,2016,September
5334,CA-2014-103331,6/16/2031,Karl Braun,Delaware,Newark,19711,EAST,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,$10.68 ,4,$42.72 ,2014,August
5335,CA-2014-103331,6/17/2031,Karl Braun,Delaware,Newark,19711,EAST,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,$17.34 ,3,$52.02 ,2014,August
5336,CA-2014-103331,6/18/2031,Karl Braun,Delaware,Newark,19711,EAST,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$3.38 ,1,$3.38 ,2014,August
5337,CA-2015-169278,6/19/2031,Michelle Ellison,Washington,Seattle,98105,WEST,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,$26.98 ,4,$107.90 ,2015,May
5338,CA-2017-111577,6/20/2031,Anthony Jacobs,Arizona,Scottsdale,85254,WEST,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,$307.78 ,7,"$2,154.43 ",2017,October
5339,CA-2015-146486,6/21/2031,Dianna Vittorini,New York,Oceanside,11572,EAST,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,$244.55 ,5,"$1,222.75 ",2015,November
5340,CA-2015-146486,6/22/2031,Dianna Vittorini,New York,Oceanside,11572,EAST,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$12.24 ,6,$73.44 ,2015,November
5341,CA-2015-146486,6/23/2031,Dianna Vittorini,New York,Oceanside,11572,EAST,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,$13.98 ,2,$27.96 ,2015,November
5342,CA-2015-146486,6/24/2031,Dianna Vittorini,New York,Oceanside,11572,EAST,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),$899.95 ,5,"$4,499.75 ",2015,November
5343,US-2014-168501,6/25/2031,Jason Klamczynski,Texas,Dallas,75220,CENTRAL,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,$1.63 ,1,$1.63 ,2014,November
5344,US-2014-168501,6/26/2031,Jason Klamczynski,Texas,Dallas,75220,CENTRAL,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,$267.96 ,5,"$1,339.80 ",2014,November
5345,CA-2015-112053,6/27/2031,Shahid Hopkins,New York,Rochester,14609,EAST,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",$31.95 ,1,$31.95 ,2015,October
5346,CA-2017-108539,6/28/2031,Steven Cartwright,California,Los Angeles,90045,WEST,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$725.84 ,4,"$2,903.36 ",2017,March
5347,CA-2017-108539,6/29/2031,Steven Cartwright,California,Los Angeles,90045,WEST,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",$10.90 ,3,$32.69 ,2017,March
5348,CA-2017-108539,6/30/2031,Steven Cartwright,California,Los Angeles,90045,WEST,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,$8.54 ,2,$17.09 ,2017,March
5349,CA-2015-149811,7/1/2031,Chris Selesnick,Minnesota,Woodbury,55125,CENTRAL,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$32.34 ,3,$97.02 ,2015,January
5350,CA-2015-149811,7/2/2031,Chris Selesnick,Minnesota,Woodbury,55125,CENTRAL,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",$39.90 ,5,$199.50 ,2015,January
5351,US-2017-103814,7/3/2031,Lena Hernandez,Illinois,Park Ridge,60068,CENTRAL,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,$143.86 ,9,"$1,294.70 ",2017,December
5352,CA-2016-123932,7/4/2031,Yoseph Carroll,Texas,Dallas,75217,CENTRAL,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,$41.92 ,4,$167.68 ,2016,September
5353,CA-2016-123932,7/5/2031,Yoseph Carroll,Texas,Dallas,75217,CENTRAL,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,$329.58 ,2,$659.17 ,2016,September
5354,US-2016-101616,7/6/2031,Craig Yedwab,Louisiana,Monroe,71203,SOUTH,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,$87.28 ,8,$698.24 ,2016,September
